2025-04-13 14:16:01,019 - INFO - Erstelle Debug-Screenshot: debug_screenshots\found_price_elements_2025-04-13T12-16-01-018Z.png
2025-04-13 14:16:01,980 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:02,330 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:02,682 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:03,065 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:03,429 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:03,806 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:04,152 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:04,511 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:04,888 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:05,241 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:05,606 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:05,964 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:06,324 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:06,668 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:07,031 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:07,384 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:07,733 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:08,076 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:08,432 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:08,825 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:09,232 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:09,580 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:09,924 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:10,292 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:10,656 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:11,005 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:11,351 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:11,734 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:12,083 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:12,490 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:12,847 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:13,214 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:13,563 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:13,911 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:14,263 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:14,616 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:14,964 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:15,333 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:15,686 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:16,046 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:16,397 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:16,755 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:17,110 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:17,464 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:17,812 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:18,166 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:18,533 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:18,984 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:19,388 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:19,737 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:20,087 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:20,452 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:20,806 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:21,158 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:21,495 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:21,881 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:22,242 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:22,590 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:22,951 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:23,313 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:23,688 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:24,063 - WARNING - Wechselkurs $ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:24,420 - WARNING - Wechselkurs € konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:24,784 - WARNING - Wechselkurs ¥ konnte nicht abgerufen werden: 'info'. Fallback wird verwendet.
2025-04-13 14:16:24,784 - INFO - Extrahierte Preise:
¥25.45 = €0.16
¥30.55 = €0.19
¥44.80 = €0.28
¥50.91 = €0.32
¥56.00 = €0.35
¥65.16 = €0.4
¥71.27 = €0.44
¥81.46 = €0.51
¥91.64 = €0.57
¥114.55 = €0.71
¥181.75 = €1.13
€3.09 = €3.09
¥500 = €3.1
$3.46 = €3.25
€3.71 = €3.71
¥600 = €3.72
$4.15 = €3.9
€5.44 = €5.44
¥880 = €5.46
$6.09 = €5.72
€6.18 = €6.18
¥1000 = €6.2
$6.92 = €6.5
€6.80 = €6.8
¥1100 = €6.82
$7.61 = €7.15
€7.91 = €7.91
¥1280 = €7.94
$8.86 = €8.33
€8.65 = €8.65
¥1400 = €8.68
$9.69 = €9.11
€9.89 = €9.89
¥1600 = €9.92
$11.07 = €10.41
€11.12 = €11.12
¥1800 = €11.16
$12.46 = €11.71
€13.90 = €13.9
¥2250 = €13.95
$15.57 = €14.64
€22.06 = €22.06
¥3570 = €22.13
$24.71 = €23.23
2025-04-13 14:16:24,793 - INFO - Erstelle Debug-Screenshot: debug_screenshots\availability_check_2025-04-13T12-16-24-793Z.png
2025-04-13 14:17:18,722 - INFO - Starte Stock-Check für: https://www.marukyu-koyamaen.co.jp/english/shop/products/1234040c1
2025-04-13 14:17:19,311 - INFO - Sende Debug-Info an Discord: Starte Stock-Check
URL: https://www.marukyu-koyamaen.co.jp/english/shop/products/1234040c1
Login URL: https://www.marukyu-koyamaen.co.jp/english/my-account/
2025-04-13 14:17:20,044 - INFO - Auth-Dateialter: 1.09 Stunden (max: 24.00 Stunden)
2025-04-13 14:17:20,044 - INFO - Gespeicherte Authentifizierung wird verwendet
2025-04-13 14:17:20,377 - INFO - Auth-Dateialter: 1.09 Stunden (max: 24.00 Stunden)
2025-04-13 14:17:20,378 - INFO - Navigiere zur Produktseite: https://www.marukyu-koyamaen.co.jp/english/shop/products/1234040c1
2025-04-13 14:17:42,504 - INFO - Erstelle Debug-Screenshot: debug_screenshots\product_page_2025-04-13T12-17-42-505Z.png
2025-04-13 14:17:43,305 - INFO - Speichere Debug-HTML: debug_screenshots\product_page_2025-04-13T12-17-43-304Z.html
2025-04-13 14:17:43,394 - INFO - Produktname extrahiert: Strong Sencha Choyozan
2025-04-13 14:17:43,432 - INFO - Gefundene Preisanzeige: 80 Elemente
2025-04-13 14:17:43,439 - INFO - Erstelle Debug-Screenshot: debug_screenshots\found_price_elements_2025-04-13T12-17-43-439Z.png
2025-04-13 14:17:44,131 - INFO - Keine Preisanzeigen (.woocommerce-Price-amount) gefunden.
